Rk,Pos,Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB
28,P,Heath Murray*,26,20,15,13,1,2,0,0,0,0,0,0,1,9,0.154,0.214,0.154,0.368,-1,2,0,0,1,0,0
29,P,Stan Spencer,29,9,12,10,0,0,0,0,0,0,0,0,0,3,0,0.091,0,0.091,-73,0,0,1,1,0,0
30,P,Buddy Carlyle*,21,7,11,9,1,2,0,0,0,1,0,0,2,3,0.222,0.364,0.222,0.586,59,2,1,0,0,0,0
31,P,Trevor Hoffman,31,60,3,3,0,1,1,0,0,2,0,0,0,0,0.333,0.333,0.667,1,154,2,0,0,0,0,0
32,P,Will Cunnane,25,22,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-100,0,0,0,0,0,0
33,P,Carlos Almanzar,25,27,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-100,0,0,0,0,0,0
34,P,Carlos Reyes,30,64,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-100,0,0,0,0,0,0
35,P,Dan Miceli,28,65,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-100,0,0,0,0,0,0
36,P,Donne Wall,31,53,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-100,0,0,0,0,0,0
37,P,Domingo Guzman,24,7,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0
38,P,Matt Whiteside,31,10,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0
39,P,Matt Whisenant,28,19,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0
40,P,Roberto Rivera*,30,12,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0
41,P,Ed Vosberg*,37,15,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0
,,Team Totals,29.8,162,6136,5394,710,1360,256,22,153,671,174,67,631,1169,0.252,0.332,0.393,0.725,90,2119,132,35,36,40,31
,,Rank in 16 NL teams,,,,16,15,16,14,14,15,,1,14,5,13,16,13,16,15,,16,,16,,15,
,,Non-Pitcher Totals,29.9,162,5783,5088,690,1324,249,22,153,659,174,66,614,1034,0.26,0.341,0.408,0.749,96,2076,127,34,8,39,31
,,Pitcher Totals,28.6,162,353,306,20,36,7,0,0,12,0,1,17,135,0.118,0.166,0.141,0.307,-18,43,5,1,28,1,0
