Rk,Pos,Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB
36,P,Akinori Otsuka,32,69,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0
37,P,Ricky Stone,29,27,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0
38,P,Blaine Neal*,26,39,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0
39,P,Rod Beck,35,22,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0
40,P,Andy Ashby,36,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0
41,P,Antonio Osuna,31,29,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0
42,P,Trevor Hoffman,36,53,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0
43,P,Eddie Oropesa*,32,16,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0
44,P,Steve Watkins,25,11,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0
45,P,Mike Bynum*,26,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0
46,P,Brandon Puffer,28,13,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0
47,P,Marty McLeary,29,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0
,,Team Totals,29.6,162,6313,5573,768,1521,304,32,139,722,52,25,566,910,0.273,0.342,0.414,0.756,104,2306,128,56,52,66,45
,,Rank in 16 NL teams,,,,4,8,3,5,7,14,,14,3,7,2,3,6,10,8,,9,,11,,2,
,,Non-Pitcher Totals,29.6,162,5946,5260,743,1478,292,32,139,700,50,25,547,802,0.281,0.351,0.428,0.779,110,2251,121,54,20,65,45
,,Pitcher Totals,29.2,162,367,313,25,43,12,0,0,22,2,0,19,108,0.137,0.191,0.176,0.367,0,55,7,2,32,1,0
