Rk,Pos,Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB
36,P,Justin Germano,25,12,12,9,1,4,1,0,0,1,0,0,0,3,0.444,0.444,0.556,1,177,5,0,0,3,0,0
37,P,Josh Geer,25,5,10,9,1,1,0,0,0,1,0,0,1,4,0.111,0.2,0.111,0.311,-10,1,0,0,0,0,0
38,P,Wade LeBlanc*,23,5,9,8,0,3,0,0,0,0,0,0,0,3,0.375,0.375,0.375,0.75,110,3,0,0,1,0,0
39,P,Chad Reineke,26,4,6,6,1,1,0,0,0,1,0,0,0,4,0.167,0.167,0.167,0.333,-6,1,0,0,0,0,0
40,P,Dirk Hayhurst*,27,10,4,3,0,0,0,0,0,0,0,0,1,3,0,0.25,0,0.25,-22,0,0,0,0,0,0
41,P,Glendon Rusch*,33,12,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-100,0,0,0,0,0,0
42,P,Clay Hensley,28,32,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-100,0,0,0,1,0,0
43,P,Mike Adams,29,51,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0
44,P,Joe Thatcher*,26,25,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-100,0,0,0,0,0,0
45,P,Brett Tomko,35,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0
46,P,Kevin Cameron,28,10,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-100,0,0,0,0,0,0
47,P,Charlie Haeger,24,4,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,2,461,1,0,0,0,0,0
48,P,Justin Hampson*,28,33,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-100,0,0,0,0,0,0
49,P,Cla Meredith,25,67,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-100,0,0,0,0,0,0
50,P,Mike Ekstrom,24,8,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-100,0,0,0,0,0,0
51,P,Bryan Corey,34,35,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0
52,P,Scott Patterson,29,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0
53,P,Trevor Hoffman,40,47,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0
54,P,Heath Bell,30,70,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0
55,P,Carlos Guevara,26,8,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0
56,P,Brian Falkenborg,30,9,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0
57,P,Enrique Gonzalez,25,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0
58,P,Jared Wells,26,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0
59,P,Sean Henn,27,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0
,,Team Totals,29,162,6244,5568,637,1390,264,27,154,615,36,17,518,1259,0.25,0.317,0.39,0.707,96,2170,129,53,59,46,35
,,Rank in 16 NL teams,,,,6,16,13,16,10,11,,16,1,13,14,15,16,14,14,,14,,7,,3,
,,Non-Pitcher Totals,28.9,162,5912,5294,614,1344,257,27,152,603,35,16,504,1166,0.254,0.322,0.399,0.721,100,2111,122,53,17,44,35
,,Pitcher Totals,29.8,162,332,274,23,46,7,0,2,12,1,1,14,93,0.168,0.207,0.215,0.422,18,59,7,0,42,2,0
