Rk,Pos,Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB
27,P,Trevor Rosenthal,30,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0
28,P,Taylor Williams#,28,0,0,,,,,,,,,,,,,,,,,,,,,,
29,P,Drew Pomeranz,31,0,0,,,,,,,,,,,,,,,,,,,,,,
30,P,Dan Altavilla,27,0,0,,,,,,,,,,,,,,,,,,,,,,
31,P,Chris Paddack,24,0,0,,,,,,,,,,,,,,,,,,,,,,
32,P,Pierce Johnson,29,0,0,,,,,,,,,,,,,,,,,,,,,,
33,P,Adrián Morejón*,21,0,0,,,,,,,,,,,,,,,,,,,,,,
34,P,Luis Patino,20,0,0,,,,,,,,,,,,,,,,,,,,,,
35,P,Emilio Pagan*,29,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0
36,P,Matt Strahm,28,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0
37,P,Luis Perdomo,27,0,0,,,,,,,,,,,,,,,,,,,,,,
38,P,Kirby Yates*,33,0,0,,,,,,,,,,,,,,,,,,,,,,
39,P,Cal Quantrill*,25,0,0,,,,,,,,,,,,,,,,,,,,,,
40,P,Joey Lucchesi*,27,0,0,,,,,,,,,,,,,,,,,,,,,,
41,P,Dinelson Lamet,27,0,0,,,,,,,,,,,,,,,,,,,,,,
42,P,Craig Stammen,36,0,0,,,,,,,,,,,,,,,,,,,,,,
43,P,Zach Davies,27,0,0,,,,,,,,,,,,,,,,,,,,,,
44,P,Mike Clevinger,29,0,0,,,,,,,,,,,,,,,,,,,,,,
45,P,Javy Guerra*,24,0,0,,,,,,,,,,,,,,,,,,,,,,
46,P,Garrett Richards,32,0,0,,,,,,,,,,,,,,,,,,,,,,
47,P,David Bednar*,25,0,0,,,,,,,,,,,,,,,,,,,,,,
,,Team Totals,26.7,60,2231,1972,325,506,103,12,95,312,55,13,204,479,0.257,0.333,0.466,0.798,119,918,37,28,12,14,6
,,Rank in 15 NL teams,,,,7,3,7,5,3,3,,1,14,8,5,5,7,3,4,,4,,9,,6,
,,Non-Pitcher Totals,26.7,60,2229,1970,325,506,103,12,95,312,55,13,204,477,0.257,0.333,0.466,0.799,119,918,37,28,12,14,6
,,Pitcher Totals,13.5,60,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,-100,0,0,0,0,0,0
