Rk,Pos,Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB
17,C,Mandy Romero#,29,21,50,48,7,10,0,0,2,4,1,0,2,18,0.208,0.24,0.333,0.573,53,16,1,0,0,0,0
18,UT,Terry Shumpert,30,13,37,33,4,9,3,0,1,6,0,0,3,4,0.273,0.324,0.455,0.779,108,15,1,0,0,1,0
19,IF,Jorge Velandia,22,14,30,29,0,3,2,0,0,0,0,0,1,7,0.103,0.133,0.172,0.306,-18,5,0,0,0,0,0
20,IF,Scott Livingstone*,31,23,28,26,1,4,1,0,0,3,0,0,2,1,0.154,0.214,0.192,0.407,11,5,0,0,0,0,0
21,C,Don Slaught,38,20,26,20,2,0,0,0,0,0,0,0,5,4,0,0.2,0,0.2,-40,0,1,0,1,0,0
22,3B,George Arias,25,11,22,22,2,5,1,0,0,2,0,0,0,1,0.227,0.227,0.273,0.5,35,6,2,0,0,0,0
23,OF,Ruben Rivera,23,17,22,20,2,5,1,0,0,1,2,1,2,9,0.25,0.318,0.3,0.618,69,6,0,0,0,0,0
24,LF,Phil Plantier*,28,10,10,8,0,1,0,0,0,0,0,0,2,3,0.125,0.3,0.125,0.425,21,1,0,0,0,0,0
25,P,Andy Ashby,29,29,69,60,1,4,1,0,0,1,0,0,2,24,0.067,0.097,0.083,0.18,-51,5,1,0,7,0,0
26,P,Joey Hamilton,26,30,66,54,4,7,0,0,2,6,0,0,1,26,0.13,0.14,0.241,0.381,1,13,0,0,9,2,0
27,P,Sterling Hitchcock*,26,32,61,50,4,5,0,0,0,1,0,1,3,30,0.1,0.151,0.1,0.251,-30,5,2,0,8,0,0
28,P,Pete Smith,31,37,37,30,2,5,1,1,0,3,0,0,1,16,0.167,0.194,0.267,0.46,23,8,0,0,6,0,0
29,P,Fernando Valenzuela*,36,14,21,17,0,3,0,0,0,1,0,0,0,3,0.176,0.176,0.176,0.353,-4,3,0,0,4,0,0
30,P,Tim Worrell,29,56,17,15,3,3,0,0,0,1,0,0,2,8,0.2,0.294,0.2,0.494,37,3,0,0,0,0,0
31,P,Will Cunnane,23,52,17,14,4,5,0,1,0,4,0,0,2,4,0.357,0.438,0.5,0.938,153,7,0,0,1,0,0
32,P,Sean Bergman,27,41,16,13,2,3,1,0,0,0,0,0,0,7,0.231,0.231,0.308,0.538,44,4,0,0,3,0,0
33,P,Danny Jackson,35,12,15,13,0,1,0,0,0,0,0,1,1,4,0.077,0.143,0.077,0.22,-38,1,0,0,1,0,0
34,P,Paul Menhart,28,8,14,12,0,0,0,0,0,0,0,0,0,4,0,0,0,0,-100,0,0,0,2,0,0
35,P,Heath Murray*,24,16,6,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-100,0,0,0,0,0,0
36,P,Jim Bruske,32,26,6,6,0,1,1,0,0,0,0,0,0,1,0.167,0.167,0.333,0.5,31,2,0,0,0,0,0
37,P,Trevor Hoffman,29,68,3,3,0,1,0,0,0,1,0,0,0,1,0.333,0.333,0.333,0.667,81,1,0,0,0,0,0
38,P,Todd Erdos,23,10,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-100,0,0,0,0,0,0
39,P,Tim Scott,30,14,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0
40,P,Terry Burrows*,28,13,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0
41,P,Marc Kroon#,24,12,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0
42,P,Rich Batchelor,30,11,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0
43,P,Joey Long,26,10,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0
44,P,Doug Bochtler,26,51,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0
45,P,Dario Veras,24,21,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0
,,Team Totals,31.2,162,6373,5609,795,1519,275,16,152,761,140,60,604,1129,0.271,0.342,0.407,0.749,102,2282,130,35,63,58,40
,,Rank in 14 NL teams,,,,1,2,2,5,14,7,,5,7,4,11,2,5,6,4,,5,,12,,3,
,,Non-Pitcher Totals,31.4,162,6024,5315,775,1481,271,14,150,743,140,58,592,999,0.279,0.351,0.42,0.771,108,2230,127,35,22,56,40
,,Pitcher Totals,28.3,162,349,294,20,38,4,2,2,18,0,2,12,130,0.129,0.162,0.177,0.339,-8,52,3,0,41,2,0
