Rk,Pos,Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB
28,P,Tim Mauser,27,35,6,4,0,1,0,0,0,0,0,0,1,3,0.25,0.4,0.25,0.65,78,1,0,0,1,0,0
29,P,Pedro Martinez*,25,48,5,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,-100,0,0,0,0,0,0
30,P,Tim Worrell,26,3,4,2,1,1,0,0,0,0,0,0,1,1,0.5,0.667,0.5,1.167,216,1,0,0,1,0,0
31,P,Trevor Hoffman,26,47,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,1,0,0
32,P,Mike Campbell,30,3,3,3,0,1,0,0,0,2,0,0,0,1,0.333,0.333,0.333,0.667,77,1,0,0,0,0,0
33,P,Kerry Taylor,23,1,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-100,0,0,0,0,0,0
34,P,Donnie Elliott,25,30,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-100,0,0,0,1,0,0
35,P,Jose Martinez,23,4,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-100,0,0,0,0,0,0
36,P,Doug Brocail*,27,14,2,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,-100,0,0,0,0,0,0
37,P,Jeff Tabaka,30,34,2,1,1,1,1,0,0,0,0,0,1,0,1,1,2,3,668,2,0,0,0,0,0
38,P,Gene Harris,29,13,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0
39,P,Bryce Florie,24,9,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0
40,P,Mark Davis*,33,20,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0
,,Team Totals,27.3,117,4519,4068,479,1117,200,19,92,445,79,37,319,762,0.275,0.33,0.401,0.731,92,1631,112,31,67,33,47
,,Rank in 14 NL teams,,,,1,12,2,7,13,12,,6,7,14,13,4,9,10,8,,6,,7,,6,
,,Non-Pitcher Totals,27.4,117,4228,3831,470,1084,197,18,92,432,79,37,306,654,0.283,0.338,0.416,0.754,98,1593,107,31,27,32,47
,,Pitcher Totals,26.2,117,291,237,9,33,3,1,0,13,0,0,13,108,0.139,0.183,0.16,0.344,-8,38,5,0,40,1,0
