Rk,Pos,Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB
30,P,Lowell Palmer,26,23,23,23,2,2,0,1,0,0,0,0,0,15,0.087,0.087,0.174,0.261,-27,4,0,0,0,0,0
31,P,Steve Arlin,28,16,19,18,0,2,1,0,0,0,0,0,0,7,0.111,0.111,0.167,0.278,-21,3,1,0,1,0,0
32,P,Mike Corkins,28,30,12,8,0,0,0,0,0,0,0,0,3,4,0,0.273,0,0.273,-17,0,0,0,1,0,0
33,P,Joe McIntosh#,22,10,11,10,0,0,0,0,0,0,0,0,0,2,0,0,0,0,-100,0,1,0,1,0,0
34,P,Larry Hardy,26,76,11,10,1,0,0,0,0,0,0,0,1,7,0,0.091,0,0.091,-72,0,0,0,0,0,0
35,P,Jim McAndrew,30,15,10,7,0,1,0,0,0,0,0,0,1,1,0.143,0.25,0.143,0.393,15,1,0,0,2,0,0
36,P,Vicente Romo,31,54,7,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-100,0,0,0,1,0,0
37,P,Rusty Gerhardt#,23,23,6,6,0,1,0,0,0,0,0,0,0,3,0.167,0.167,0.167,0.333,-4,1,0,0,0,0,0
38,P,Bill Laxton*,26,30,6,5,0,1,0,0,0,0,0,0,1,3,0.2,0.333,0.2,0.533,56,1,0,0,0,0,0
39,P,Dave Tomlin*,25,47,5,4,1,0,0,0,0,0,0,0,1,0,0,0.2,0,0.2,-39,0,0,0,0,0,0
40,P,Rich Troedson*,24,15,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-100,0,0,0,0,0,0
41,P,Gary Ross,26,9,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-100,0,0,0,0,0,0
42,P,Mike Johnson,23,18,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0
43,P,Ralph Garcia,25,8,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0
,,Team Totals,26.5,162,6120,5415,541,1239,196,27,99,506,85,45,564,900,0.229,0.302,0.33,0.632,81,1786,105,20,83,35,52
,,Rank in 12 NL teams,,,,11,12,12,11,11,7,,8,4,7,11,12,12,11,12,,12,,12,,11,
,,Non-Pitcher Totals,26.7,162,5733,5088,525,1206,192,25,99,501,85,45,536,755,0.237,0.31,0.343,0.653,87,1745,99,20,51,35,52
,,Pitcher Totals,24.1,162,387,327,16,33,4,2,0,5,0,0,28,145,0.101,0.172,0.125,0.297,-14,41,6,0,32,0,0
