Rk,Pos,Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB
29,P,Eric Rasmussen,28,40,27,21,0,2,2,0,0,0,0,0,0,8,0.095,0.095,0.19,0.286,-20,4,0,0,6,0,0
30,P,Rollie Fingers,33,66,19,18,0,5,3,0,0,0,0,0,0,5,0.278,0.278,0.444,0.722,104,8,1,0,1,0,0
31,P,Dennis Kinney*,28,50,14,12,0,1,0,0,0,0,0,0,1,7,0.083,0.154,0.083,0.237,-30,1,0,0,1,0,0
32,P,John D'Acquisto,28,39,11,8,1,0,0,0,0,0,0,0,1,4,0,0.111,0,0.111,-65,0,0,0,2,0,0
33,P,Tom Tellmann,26,6,8,8,0,1,0,0,0,1,0,0,0,5,0.125,0.125,0.125,0.25,-28,1,0,0,0,0,0
34,P,Dennis Blair,26,5,5,5,0,1,0,0,0,0,0,0,0,2,0.2,0.2,0.2,0.4,15,1,0,0,0,0,0
35,P,George Stablein,22,4,4,3,0,0,0,0,0,0,0,0,0,2,0,0.25,0,0.25,-22,0,0,1,0,0,0
36,P,Mike Armstrong,26,11,3,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,-100,0,0,0,0,0,0
,,Team Totals,28.1,163,6255,5540,591,1410,195,43,67,546,239,73,563,791,0.255,0.324,0.342,0.665,91,1892,113,21,92,38,70
,,Rank in 12 NL teams,,,,6,11,8,12,7,11,,1,8,1,5,9,5,11,10,,10,,6,,11,
,,Non-Pitcher Totals,28,163,5812,5154,578,1360,185,43,67,528,238,73,546,623,0.264,0.334,0.355,0.69,99,1832,111,20,53,38,70
,,Pitcher Totals,28.8,163,443,386,13,50,10,0,0,18,1,0,17,168,0.13,0.168,0.155,0.324,-6,60,2,1,39,0,0
